# freq,S11,S22
 (4.033663243617164884e-01+6.069446722945458506e-01j), (5.913668160568362753e-01+4.062668073850778105e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (9.073578935073864926e-01+9.517626664163829631e-01j), (6.246554299630535656e-01+9.504621884376212027e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (9.361685492471840675e-01+8.901145847091138652e-01j), (1.070805530614777901e-01+1.816458057159131556e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (3.687782250670071926e-01+9.151508277095480315e-01j), (8.989663237980921595e-01+2.176857570567993783e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (7.484742428271123904e-01+8.497087444612091423e-01j), (1.899990490724693393e-01+6.932226445199596299e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (1.345333315062693380e-01+7.503384505371573088e-01j), (1.672182360860555717e-01+9.760086961359680791e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (9.279673054778706520e-01+4.906440913111794755e-01j), (8.101730513179125071e-01+3.488888587097864757e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (3.447529117635923512e-01+4.185040528022171413e-01j), (7.846362389192298448e-01+9.849656527856768262e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (5.016103647682844668e-01+8.588968988068252930e-01j), (7.649812987882612658e-01+6.966351410243180053e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (2.218801743779585944e-02+4.265668250917097337e-01j), (5.387409463870030946e-01+4.135170279014563910e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (8.186347486014349251e-01+2.534750903628878449e-01j), (9.152306050616841882e-01+9.934655760051700479e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (7.396264041296105596e-01+1.468780816412017520e-01j), (4.034560665461858209e-01+7.169929140383267674e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (8.611479752668698140e-01+2.186743757826631329e-01j), (8.556649860970878541e-01+6.882448703026630143e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (9.793910916329666705e-01+1.968163681480207261e-01j), (9.537494747486152669e-02+8.839633951004018941e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (1.169830467822334796e-01+8.367828231237155467e-01j), (1.576568332976252540e-01+9.661971378959182122e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (3.839790878318144474e-01+1.452745370352878096e-01j), (8.121818792892916417e-01+8.917913634506404730e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (5.219657674772982814e-01+2.120997485813435057e-01j), (8.936446788996519341e-01+5.399688880156405801e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (5.148024325901545684e-02+2.493668173752116024e-01j), (4.730822134635036535e-01+6.992737606303420783e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (9.832747360255629232e-01+6.564073888328731954e-01j), (7.999408018324654090e-01+9.367508908566135606e-02j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (9.638058372638135252e-01+3.843253129459250905e-01j), (4.524056938904996716e-02+2.330472036622738274e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (3.919056528246519511e-01+7.046493098792094845e-02j), (8.303135921783789675e-01+7.029896883238961891e-02j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (5.504403349556828973e-01+8.768938172034371759e-01j), (5.598310569713215168e-01+3.946501059971196934e-02j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (6.775559791412278932e-01+5.595581171424787170e-01j), (6.451890129044540734e-01+4.043361863027326031e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (1.736599848179332106e-01+7.325738492888113074e-01j), (6.961257278210200017e-01+2.038907139770240740e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (6.022813799073822860e-01+5.937995971441534238e-01j), (4.168687511951285618e-01+4.369037716580059794e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (9.433465480878447940e-01+2.576667831286885146e-01j), (4.927240110050812305e-02+7.950114317222455318e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (5.957015834290585454e-01+5.121744482258439035e-03j), (7.040944659372769809e-01+2.719827768939765411e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (5.778589299814738123e-01+9.592288045663112106e-01j), (5.714372502677939059e-01+1.439392878387324437e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (4.535922953573893190e-01+1.234443184667175508e-01j), (7.803489756692882917e-01+2.899652568262283125e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (7.660475061076599257e-02+6.189394868651409976e-01j), (8.042444707472300447e-01+5.482247307041463458e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (9.253280942373455220e-01+7.020242407368865178e-01j), (3.421649531645344355e-01+4.249638869166429966e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (1.269989012605994283e-01+8.923045250702474895e-01j), (2.493631751547116249e-01+8.461073211357428292e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (5.219631813139911092e-01+4.251947122882738794e-01j), (9.286328272206825218e-01+8.021099548306573901e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (1.325033507091156748e-01+3.022015018200443492e-01j), (5.398285104126210321e-01+8.966338810465468434e-02j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (3.545279713546046763e-01+8.987995484773838584e-01j), (4.930772864540916567e-01+1.438362653965252758e-02j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (8.937207975578822516e-01+4.769510583055157626e-01j), (9.466645227140019214e-01+5.736694285667978122e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (3.627290804644783817e-01+2.432458785822463332e-01j), (7.577516912743342825e-01+6.498637794281092450e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (8.539382561862444154e-01+3.989069184034331750e-01j), (7.390471769629781695e-01+4.822080721468239295e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (2.666645647679480868e-01+4.539346267758168629e-01j), (5.948420487031623738e-01+7.963435024187137667e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (4.050906474075464114e-01+5.411264070673970084e-01j), (2.637276361493341437e-01+6.030445079616477688e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (7.946073620914345659e-01+7.385863347184655758e-01j), (9.631277579904840014e-02+2.783024465081149756e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (9.244745209266531649e-01+8.149622210682770929e-01j), (8.971684494817022681e-01+5.928770470785904578e-02j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (1.240872308819619407e-01+9.547715166878247839e-01j), (5.352198289696730171e-01+8.813017388053266954e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (4.971527729817030172e-01+5.674198440339334182e-01j), (4.203573371529937264e-01+1.980481258513577814e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (2.048457968009264052e-01+9.683688459496281320e-01j), (4.514540759230749600e-01+7.059887939933676693e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (1.598700018938531420e-01+8.477273359540010711e-01j), (6.639490903411069400e-01+9.559799566680844407e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (8.849329629653326368e-01+4.561842162949460988e-01j), (7.612786134265006055e-01+5.865113579040820424e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (2.147594364618592433e-01+9.855789582419559602e-01j), (8.323924621520686351e-01+8.355174874619927250e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (2.481510089443478284e-01+2.153105213022510345e-02j), (6.562897709317065953e-01+1.522194213795325934e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (8.174080948415872738e-01+6.744706724902529427e-01j), (9.361669209095095923e-01+5.483442696671617655e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (2.344690233154786974e-01+6.655987818796837985e-02j), (8.191623331259677565e-01+5.891703337234801552e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (3.341615806859614679e-01+8.226927294507324628e-01j), (1.959404717447943423e-01+9.902514298307368845e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (4.155066013354333787e-01+2.809765257836638330e-02j), (5.565050242750717580e-01+6.502780003352117699e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (3.672118589263067001e-01+5.750492836302569799e-01j), (8.847033044100645061e-01+8.457034476625693298e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (9.574417383409327131e-01+9.743049051227359314e-04j), (3.026496568746921412e-01+2.515527738435300309e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (4.787834448391282693e-01+1.287700402473489492e-01j), (4.673830380323740208e-02+3.557841059405438822e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (3.609378339242880207e-01+8.163945940661562206e-01j), (5.768716354836814775e-01+3.706462973613137146e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (4.602469188779827469e-01+3.647216158898270999e-01j), (8.313167599074157144e-01+3.165348265303377095e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (9.384032585131741877e-01+7.927202259945315133e-01j), (9.581373570890556746e-01+4.600725414978403816e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (6.607297817479933499e-01+8.664720135630687992e-03j), (7.318406818272463754e-01+1.970760918951816043e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (8.037002839923033104e-01+7.057273194133458771e-01j), (9.546729103812697792e-01+5.956342711502108367e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (8.274036376964721828e-01+5.664186857302311306e-01j), (8.201782622874027595e-01+7.465289829656298615e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (4.373331772438726617e-02+7.284958451741916363e-01j), (4.937050845713294445e-01+2.385059108141637241e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (1.058330624989154423e-01+2.128938070567437668e-01j), (4.827008903489676817e-01+5.266477392123406487e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (4.010114323110834933e-01+9.263284155060411695e-01j), (2.799971580814271110e-01+2.494136367790444897e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (3.405542471338757204e-01+2.681395918050086813e-01j), (8.091975873373212780e-01+1.587936100730562572e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (2.557183221204163415e-01+5.483082969617779634e-01j), (6.492301429553970493e-01+5.288843194679945237e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (7.824024829078187748e-01+8.743066263495383739e-01j), (6.027927037313796088e-02+8.973545702485139497e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (1.121724880468435437e-01+9.097586318718164922e-01j), (7.162419251186018521e-01+9.363788506694472602e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (8.856059306753883975e-01+7.409441839332403523e-01j), (6.297339846428028354e-01+3.500928778285830045e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (3.849359786414585649e-01+2.919425245577792483e-01j), (3.718352601883617714e-01+1.340097320522096735e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (3.377737648476114574e-01+7.248731436482492851e-01j), (2.898598973209407514e-01+2.412045253400560973e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (5.338557292114631814e-02+6.210541484326066453e-01j), (7.317664291301695378e-02+5.529755967440053155e-02j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (2.878142426720057268e-01+5.606157246742835554e-01j), (4.283409116072129930e-01+9.022843193270526641e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (6.848818368049305327e-01+9.990673675901153850e-01j), (3.981819878817746128e-01+6.274829294818002889e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (3.588707182911260452e-01+6.674040675815579027e-01j), (8.690658624440145141e-01+5.827344267510352616e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (1.646723828400672440e-01+7.319061842332249546e-01j), (4.703700729280013704e-02+1.281839420341180924e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (3.081219184189889493e-01+1.358526828620368887e-01j), (7.594810743018521881e-01+1.984954350202384754e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (7.141664040233185462e-01+7.480042554601790128e-01j), (7.695159082160174524e-02+7.034083499692393993e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (1.411239414152992699e-01+4.798887621421472627e-01j), (8.722783816109591637e-01+6.372849102310348401e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (5.884558676632284380e-01+2.765566236871609407e-01j), (2.587709051594272447e-01+5.859769746143900226e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (9.272113202922817043e-01+6.840309168809528551e-01j), (8.100501254197173262e-01+6.261382666562148591e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (5.853969660364646277e-01+1.100043752338639713e-01j), (5.769736840014099144e-01+6.860249276009499075e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (1.453729669025493054e-01+6.199267771116473424e-01j), (1.520400041738939612e-01+5.484392305826802927e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (9.752102399343896000e-01+2.827093831103674182e-01j), (8.335984459457702611e-01+5.002683065322972578e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (6.848489250035003639e-01+2.701437919660789611e-01j), (1.520975926148114832e-01+2.623856949629088664e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (1.755294505246540737e-01+7.605327116382059049e-01j), (1.306985589516836965e-01+1.000963412350129866e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (7.309373633918936353e-02+6.865609540868795602e-01j), (2.171885285093339002e-01+3.116055091673184396e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (8.346289681041555442e-01+3.415697448583235873e-01j), (1.599955557812552387e-01+6.440354233646116144e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (9.230155202994413388e-01+4.428578323491056956e-01j), (8.099849575193465157e-01+3.585972724455894767e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (1.464956930469355489e-01+9.276587400707367870e-01j), (1.540649450076871929e-01+7.242052360928024068e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (7.827220079010533960e-01+7.533325241628641145e-03j), (5.262432601815150157e-01+4.708818299347011793e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (3.115284585470688983e-01+9.637026182253699558e-01j), (7.319017766615473208e-01+5.183913462719307308e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (5.577558623497596013e-01+2.060823058147105424e-01j), (5.821773557807350397e-01+9.594131065881035259e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (2.634576052838502047e-01+1.320838336056502360e-01j), (6.500256948183641414e-01+1.271097922022368376e-02j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (6.426291391189584701e-01+5.631262086075414786e-01j), (5.745093375061784968e-01+8.411383312745343011e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (7.071648856767992486e-01+9.993044401478623495e-02j), (2.123095152923742956e-01+8.225871179027028912e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (1.698089171236168982e-01+1.943917847265461685e-01j), (2.941287791241053995e-01+3.690958311511290946e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (4.486448909212836789e-01+5.206155163135558483e-01j), (5.213386793371368455e-01+1.977862561728243040e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (7.494010578912679854e-02+9.797179425979692935e-01j), (7.543231465579151029e-01+4.090658196099435928e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (5.365109493134120333e-01+7.370626673528476447e-01j), (5.590849935149406758e-01+2.347377054953070363e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (7.697972033973291550e-01+2.449526650117734849e-01j), (9.341671943246556697e-01+9.787780674658663749e-02j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (5.556402120938225275e-01+5.561338334181479270e-01j), (5.551111498543009892e-01+5.248953660563384638e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (7.931777783011780825e-01+1.527103495907699005e-01j), (7.140373103507398067e-01+7.329979504876154017e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (5.371357133059928568e-02+5.595846134024112795e-01j), (9.247980283043697458e-01+5.811951679813566196e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (6.067243406072835299e-01+3.668468248677286825e-01j), (3.026858728539519872e-01+3.665861887661899798e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (1.366949798340583166e-01+1.860107695073948131e-01j), (2.661128055744030885e-01+8.838762041713941198e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (4.217615187727147275e-01+2.941241922530336561e-01j), (6.749845665176915643e-01+2.492796070162114352e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (3.840903438066001208e-02+9.971814551786173375e-02j), (1.474485552730284699e-01+4.888707436651343885e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (1.316313688426329342e-02+2.155461298659788749e-01j), (7.473125220369889465e-01+3.511076312981938896e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (4.237410777145969032e-01+5.273040885398468935e-01j), (4.216922725568755803e-01+8.339540904980485836e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (1.489004141525903657e-01+1.369967535234443146e-01j), (7.924759537616351546e-01+7.376244017446018653e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (6.632275020134906773e-01+3.033812615512900823e-01j), (7.168549464952963524e-01+9.524466629003572882e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (8.181094919701991097e-01+7.479517462792744098e-01j), (2.559134634659954166e-02+7.796986788023019255e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (1.317143886742208059e-01+6.759698240233760202e-01j), (4.239599440727342960e-01+3.542797015536731653e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (3.699449103580417786e-01+8.747729339773369084e-02j), (6.459887988925364644e-01+7.576292792685680455e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (8.669894467757425227e-01+6.959597965739037218e-01j), (4.809941914875885960e-01+4.315069146440067005e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (5.925304923580421157e-02+4.389636479148864012e-01j), (7.546024225927641105e-01+9.148610106552645949e-02j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (1.796978290263697708e-01+9.255851292906024375e-01j), (6.772893203269659823e-01+5.697769731831540119e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (8.721522803667913770e-01+1.083385585156847464e-01j), (2.641776071689373451e-01+6.509833992306803818e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (7.243257673714078582e-01+9.754173418932484685e-01j), (9.053820567872106206e-02+4.818384318051029958e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (9.152881624677652317e-01+2.696205016053080383e-01j), (9.296328351116943667e-01+7.132126053358677220e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (6.613903929071370813e-01+1.432849945330868513e-01j), (3.132878701385308773e-01+1.730714110232685066e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (8.428698462351600362e-01+7.548088061983448949e-02j), (6.880173642808843359e-01+5.735034891878907359e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (1.989590273444600266e-01+6.123681415707299402e-01j), (5.685944195021064296e-01+7.063060142411432540e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (2.122245205630319820e-01+6.131627457651683821e-01j), (7.441716208058868354e-01+9.412884655806561529e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (5.093439147517753174e-01+6.462995391353049124e-01j), (8.840734076437661848e-01+8.950417306505105142e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (9.511841634710477278e-01+5.550631710516804596e-01j), (9.904073140890926608e-01+5.346103899919077973e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (3.137730484993809243e-01+4.682324862159852330e-01j), (7.239031089785791240e-01+7.687387330717956324e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (2.749859301302882697e-01+3.863630407849217852e-01j), (1.192062534450389899e-01+3.381138709528499486e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (9.839356633101252747e-01+3.011741591389318629e-01j), (7.819101433146573576e-01+6.646424876018640626e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (6.833428165398517384e-01+8.336727426752761350e-01j), (2.269210965982908501e-01+1.217238873796514520e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (1.874725906820533528e-01+8.244993758218029933e-01j), (2.931538959062802707e-01+4.704661417619361297e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (6.039850244096847121e-01+6.594612856517072519e-01j), (9.745227653804540147e-01+7.792200741529169417e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (1.016307242563757596e-01+7.185114225705587776e-01j), (1.816757665511238296e-01+9.247635365642155048e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (8.088362178486457887e-01+1.957385760165962774e-01j), (5.440510989097286920e-01+5.858523804344281105e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (5.025789991934740408e-01+9.197858625010721934e-01j), (2.062092111336139011e-01+6.098325018434275213e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (1.189164672049191074e-01+9.988181541971321575e-01j), (1.756781848969923843e-02+5.002394103917019441e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (9.652604925184226081e-01+9.237216013481283072e-01j), (5.043768884660536633e-01+8.696318343034598053e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (6.155182407510311204e-01+7.460977711127121381e-01j), (6.633669573135575481e-01+3.113476386566578213e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (8.353081571820373252e-01+1.143578180468834971e-01j), (7.189300821862159019e-01+5.013264061359290480e-02j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (8.617285181283623752e-01+4.561783889955791649e-01j), (7.872211620513102082e-01+8.203399522842805824e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (1.800668332283846818e-01+3.699115498244243128e-02j), (3.271362203131800150e-02+3.739707670768176451e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (7.326016560167122327e-01+2.580004291504878200e-02j), (7.755257331912557284e-02+6.043489895040677906e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (9.883977724651685781e-01+1.889592271438134130e-02j), (2.386254275366941346e-01+2.829977872075938317e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (2.986316408460218952e-01+5.515833262652891644e-01j), (4.828659558185635081e-01+6.640758282921778166e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (7.282500913318168401e-02+7.312293799359972368e-01j), (8.137815479227337168e-01+4.965342795039086043e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (4.451671933265859415e-01+3.044270953186622997e-02j), (8.041164473641108090e-01+9.864664787930959022e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (2.389406863686076576e-01+9.384677763051216814e-01j), (3.864345158946072001e-01+3.168055338142435895e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (3.984007368691661055e-01+8.500784869069702987e-01j), (6.344793559746532141e-01+2.933702124338205541e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (5.171682282818637066e-01+6.455274667253189103e-01j), (5.893440316067958262e-01+2.960708116245535093e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (4.372236500500337186e-01+1.044278251229657783e-01j), (9.050411956882699061e-01+6.225188107573454976e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (9.922304877278129709e-01+7.436270569889754656e-01j), (9.900408005030977288e-01+5.624723398237995164e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (9.277212971986285028e-01+6.697527570226438076e-01j), (3.580096303946457281e-01+2.305059360985906025e-03j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (6.937031504862731790e-01+7.448255556338955197e-01j), (2.810439350199193109e-01+1.621826681617588584e-03j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (9.033367435726401551e-01+5.039895538826011379e-02j), (5.910907275561392282e-01+4.718052332329120135e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (3.290501808523577099e-01+7.108383703972945833e-01j), (7.185318142785082074e-01+9.908144613821822100e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (3.519510699452857994e-01+2.313763630725094167e-01j), (9.481725508902826283e-01+2.667162004729755065e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (5.797554708095433718e-01+4.701222184823801165e-01j), (6.691369649395293440e-01+3.094697579252853048e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (3.323322066633015437e-01+3.552559197956750570e-02j), (9.989492745941942475e-01+8.370892923631240157e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (3.646032647477949196e-01+5.986940039359922583e-02j), (7.175294028806810109e-01+7.102861211687434562e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (4.272879052002444000e-01+4.041279955110819166e-01j), (3.248487781858127033e-01+4.507962548040311823e-02j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (9.284667318837396266e-01+5.479429165364890775e-02j), (9.456238726508676695e-01+2.902339400638281885e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (4.937667569825333613e-01+8.240221655273046730e-01j), (7.618926023205097042e-02+8.860817096095430223e-03j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (8.996860267297533964e-01+8.495632059585684903e-01j), (2.601060555229883775e-02+4.280368709099247049e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (6.202346762273311942e-01+6.620027719467558303e-01j), (7.999063724466158876e-01+6.485618819650433853e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (7.518319481255902881e-01+1.396348127990606480e-01j), (7.237192994450950545e-01+4.717912401061863381e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (3.618034772555849266e-01+8.166951838252700657e-02j), (4.499124245008245815e-01+5.395165048578445255e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (1.787851621056912865e-01+6.302063248932313622e-01j), (6.031914214579464639e-01+3.112176258279754082e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (4.763718543616523027e-01+1.155767083574870124e-01j), (2.811487124451408359e-01+3.679771551472919011e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (5.431414915169296975e-02+5.847742304258869428e-01j), (3.340031380154605545e-01+8.123572487906145501e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (2.941950192415112575e-01+2.703330994020760603e-01j), (8.275358659266095485e-01+5.363365897882731437e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (4.736409738691610416e-01+6.313167321810241317e-01j), (1.260463734259098523e-01+8.232844968612562653e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (6.936612742979313406e-01+9.909624419807780971e-01j), (6.707005336189619804e-03+2.477974094006465400e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
