# freq,S11
 (4.840046641472786071e-01+3.660462305187350829e-02j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (1.576349313472518165e-01+1.719500121598941389e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (2.627276018019575332e-02+6.838033931726016368e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (1.170443570319759097e-01+7.833785476034560435e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (6.253778611332814208e-01+3.397833200009648946e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (8.753730657957420336e-01+2.691922327277166405e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (5.628473418645897342e-01+4.581097538824240312e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (4.679843712440165948e-01+9.062844772327619536e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (8.972251817182466116e-01+5.221252646760194960e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (8.581187484647968544e-01+5.633267661060464837e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (1.986797617091370372e-01+8.209527845268612678e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (3.683117026642942493e-01+3.008010352836147927e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (7.076847694110990350e-01+7.256109677529105628e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (8.293765076358643462e-01+1.309476639519198127e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (2.983361535831754452e-01+4.658208362517961554e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (9.963560463982799043e-01+5.595997186094441300e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (7.145585644499985456e-01+2.688655395115518987e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (9.045586309864229735e-01+9.677348823658981081e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (9.504834733962113091e-01+9.090068148451253549e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (2.175117407215024778e-01+4.599802867376200366e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (3.272394457742648921e-01+3.990843904189674829e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (6.907919914904233627e-01+1.229831299304992021e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (6.528513383059283415e-01+7.682764065266201037e-02j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (7.097161746843545505e-01+2.269461626810375110e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (6.238237530685530885e-02+6.616234774704452537e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (8.639035567871130583e-01+2.441993111813496320e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (4.573879612771779568e-01+2.911367531945422416e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (2.249161378325530425e-01+5.205818127865080580e-02j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (8.306265476776523160e-01+3.467150141627494131e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (9.533439892778666769e-01+5.923744379416246986e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (1.460072143610954276e-01+8.913036530602876928e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (8.296424700866877888e-01+4.779044546811622718e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.408279675516088680e-01+9.833464670137344044e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (5.624356392678940830e-01+1.939903705176256876e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (2.979229305255616245e-01+8.226958415684806347e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (6.004386495324059991e-01+8.326374488079693048e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (2.354248427806787669e-01+6.950508239625624585e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (8.803784298795419572e-01+8.744626374934868496e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (4.043789792419132390e-01+9.771546941620549154e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (3.763385151095879344e-01+5.804341891748087123e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (9.316069673087571390e-01+1.052050535664812436e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (9.990513948898547270e-01+2.548226004136271428e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (2.723455047884831837e-01+6.126228056123138588e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (1.755260872095320002e-01+5.286482593181898171e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (2.894858183513430161e-01+1.420891471213793222e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (7.650337577885655271e-01+9.716064621122766365e-02j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (5.200045420439292077e-02+9.410631316921391765e-02j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (2.994694430828024334e-01+3.817769707541770474e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (4.590078642512988027e-01+1.189095628110664604e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (2.385695495310929948e-01+7.556211537457911964e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (4.637346621412965497e-01+8.116620171711563803e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (1.350154313012859042e-01+9.740730576721217115e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (4.138293092411242657e-01+3.181615780813292771e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (8.571260762075635364e-01+5.608844014099132469e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (5.816681212836096737e-01+9.091240329813847776e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (8.738968763185501754e-01+2.193147217004220995e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (6.163078408461915014e-01+2.745207251606605059e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (3.477295179028874195e-01+2.719962992951729941e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (7.151748830616246888e-01+4.911349585332822620e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (7.975756775242471841e-01+6.105875381086837139e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (8.636845945646403067e-01+4.096668558009635142e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (2.336013003394118437e-01+8.522327694462847880e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (3.806291958308349876e-01+9.828619923470568454e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (1.915650475786445650e-01+8.985732582747724129e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (7.149726226417346675e-01+7.652962074984309693e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (6.145821362400289978e-01+4.050614614956948856e-02j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (4.790644303604156828e-01+1.865952132489936410e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (7.964398271047560263e-01+6.850715006139118657e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (1.794796812604118053e-01+4.430192855635122218e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (2.914534823829607602e-01+8.936255553473803070e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (5.680335365952593474e-02+8.011888504495284780e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (2.292009166762843941e-01+7.738566362167444979e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (6.308765277479904121e-01+3.615411037976588027e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (7.072056665547699073e-01+7.532591415095875043e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (6.012778470796498187e-02+4.160972235825783905e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (9.128188162558242835e-01+3.200996551905521681e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (3.993049393293338634e-01+1.239597091289934561e-02j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (6.511376267665138773e-01+6.584627939268752339e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (1.416191129155456307e-01+9.472622586966112923e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (9.131417462800019980e-01+8.193999013615421712e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (2.169224993648656286e-01+2.811954135193417414e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (7.623400791814002320e-01+7.131730499332137319e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (9.829967220146118567e-02+4.049869052920401780e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (2.666816374352992680e-01+2.400229345577536977e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (9.963878218948835075e-01+5.029723506510946907e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (6.407727311879322096e-01+6.694486067004890018e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (1.902276277166414786e-01+3.283636186841517590e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (5.799360358217812150e-01+2.977464140565072581e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (5.100468881116612119e-01+9.236821037438729398e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (1.166102884896812464e-01+6.864248479196118913e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (4.121383814921096844e-01+9.923683046936635499e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (3.152089116657397216e-01+4.904346995221025018e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (2.896188118500818698e-01+5.632573574834667252e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (2.621774422972874552e-01+9.460401414893204741e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (6.667969578874474168e-01+2.614231053631543844e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (4.361392965007846456e-01+4.767158965641538071e-02j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (8.126216404370509849e-01+1.412532861913818882e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (8.987746728614195435e-01+4.814016118281128076e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (1.981588822952278228e-01+9.987840113663649655e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (2.790437588497560739e-01+9.077877161766105818e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (4.088812035208013729e-01+1.071674155330594180e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (3.083727682320657193e-01+8.655122009592338683e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (9.934682309196501970e-01+2.240713044965050305e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (1.160313000020555263e-01+8.176259168554789181e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (6.727025853574214453e-01+9.209957967112257782e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (1.491006768045816111e-01+1.908011703993944819e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (8.878516892110899228e-02+8.214452824052451696e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (7.107692501127418350e-01+3.623878805856809437e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (6.468318616777624097e-01+6.158817614365704740e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (8.258749259443396440e-01+3.822030499749815569e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (6.576268879865745376e-01+5.015455425114064836e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (8.846184182476937163e-01+3.492573579877922274e-02j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (6.376904486062469068e-01+1.311602215659718462e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (6.520820605396308034e-01+6.077737457094398721e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (7.567387216787690996e-02+5.806724710896415953e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (8.314703127493665580e-01+5.095285108244662631e-02j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (7.355983932033882677e-01+6.612576361433984973e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (2.723914958195983171e-01+5.827104459266041481e-02j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (9.623180874049132028e-01+7.623218728547159762e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (6.138585040686521666e-01+1.116658544966513400e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (2.606311820937435852e-01+7.663091500431085112e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (1.783763784139824615e-01+9.963646950822604431e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (3.669037754896338210e-01+3.275790886696082760e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (9.361608571169840465e-01+8.634294058268006111e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (1.410058766644816108e-01+8.538195903982963575e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (8.739174867909712541e-01+4.312250404066660936e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (8.477941483766623376e-01+1.645980333288105113e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (1.203587478364996910e-01+7.962702470850110403e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (9.458252613277251530e-01+9.536658805915813053e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (5.057706436994867660e-01+7.271816739469310065e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (2.552715889596843812e-01+6.175625347886507521e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (8.496288626834055391e-01+2.417775797484238431e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (4.359798265860860278e-01+8.408043774928491976e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (5.193690538112101240e-01+6.355876881424032954e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (4.292421246806342738e-01+1.422507387998808159e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (3.244869322582389914e-01+7.231114886848855061e-02j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (3.266607255423485956e-01+2.262942112131288708e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (6.011956551158000872e-01+1.195580628716215177e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (2.225014580604502967e-01+1.871881038571516775e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (3.795576627997605534e-01+5.769439876492477026e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (5.100876219894809882e-01+1.543683943422513583e-02j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (9.042543431465417392e-01+2.463266647936899201e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (8.181918283524336477e-02+8.292686258412729217e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (9.960914070001832821e-01+2.083981838914364948e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.795846747800439624e-01+5.726217446145699386e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (3.222124805022958949e-01+6.153018290809343371e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (2.701804406565858629e-01+2.407153843277700656e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (9.508577343468607168e-01+9.302449369310086258e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (2.596900341230617970e-01+5.808863736131004707e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (8.011993296068109505e-01+5.344992681053076788e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (4.562503070187640120e-02+2.103956908685434835e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (1.843979040585460583e-01+2.262550316040657927e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (6.406586298406004021e-01+2.901491842540784294e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (7.770799779966531817e-01+8.139070289534855451e-02j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (1.030282151552741610e-01+7.946343303090197541e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (6.729148414730855565e-01+8.364643259008825993e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (3.181979332552639095e-01+3.455519544525209596e-02j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (8.725853748245926411e-02+2.073963195583269359e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (7.110629723624094511e-01+5.113246717319888113e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (2.021567753876040152e-01+3.362440941682693918e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (2.789660578077094444e-01+9.102491597376234367e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (4.796707818160066417e-01+2.649575913542795425e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (1.682093485805873367e-01+7.855798412641544770e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (8.661525528288427367e-02+2.634376962363801367e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (5.435514191936037243e-01+2.315668347218435841e-02j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (5.084054720606078215e-01+9.831417797001004155e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (8.110879369086743118e-01+4.340954775807589483e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (5.991008875329706385e-02+5.722050406018552859e-02j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (4.117698762146964064e-01+2.766009316356341508e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (1.718231172124885520e-01+3.971421240264154662e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (6.057216454112230863e-01+4.168851621391750362e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (3.640801663037441793e-01+3.365573660082601393e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (2.798603774122898624e-01+1.624807135935671942e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (6.608000776645286400e-01+4.075447789603512394e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (2.274807486851241345e-01+2.647625256545691474e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (2.492387651416219096e-01+9.219736657933506052e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (1.924310246318495787e-01+7.402549474930764095e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (5.538758552220013343e-01+4.440075926916909888e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (1.030299808426886621e-01+4.590061115261834246e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (7.220748789987879723e-01+1.217940785375880575e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (9.176522720825482926e-01+1.376379385628180296e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (6.204140082445779303e-01+4.388179438479288264e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (8.096345681371504011e-01+7.556100917405359496e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (3.200548151453753709e-01+8.664917900134393447e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (5.726380555607352152e-01+9.264576332939928882e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (6.658002163415142061e-01+9.734815620894174959e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (2.779211646267032432e-01+9.061879109469448412e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (7.262659263626136674e-02+5.439703229610496349e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (4.558708182976101142e-01+3.570134794918837784e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (8.846259000738060374e-01+3.299719650974377583e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (1.108319065656493407e-01+9.443419760653457562e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (6.224693783192262186e-01+5.337472215748335636e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (8.756013492349741245e-01+5.572749572695596676e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (1.375405390244620607e-01+6.706906048548263444e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (1.929824800485177017e-01+1.480444958976857572e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (1.980483258368903599e-01+4.701002976029976521e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (5.981050472405363694e-01+2.321848473848578953e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (9.528061851339685306e-01+6.074330648368714280e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (6.523312608924934919e-01+3.076608428983205190e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (8.542349475937270897e-01+3.328025172987415514e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (2.655920028934479760e-01+4.096901472393769117e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (8.442735683229803945e-01+3.138331571284238564e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (9.005421388619204714e-01+3.232802873708758851e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (4.580462497842177072e-01+9.325826960677220390e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (4.572178318066073555e-01+8.410841565484784565e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (3.109717675093829348e-01+9.628476415453373072e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (4.675829647010432133e-01+1.349424594663314325e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (4.584370476312931153e-01+2.235427323573120351e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (3.161816412772718854e-01+3.121104024882506156e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (8.608275720134879183e-01+5.481182751371427297e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (6.120711768405917574e-02+3.753764125528601392e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (9.439579626763112685e-01+3.524466486545776434e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (7.637331564855657229e-01+7.899445207113177103e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (6.232438006014929810e-01+6.173325500989360615e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (1.465211647885512614e-01+7.912267983157732498e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (2.038914085084331251e-02+6.698485047281133031e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (4.896225227289953130e-01+2.210927850845848530e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (9.788638449022235566e-02+4.417754253463468395e-02j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (4.471084946287043893e-01+6.854153627039507590e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (7.797425076456294679e-01+8.459587484789538037e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (9.698797586749715594e-01+2.818881701720649113e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (8.199339372673348780e-01+2.011772477496310829e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (1.788171753257542518e-01+3.837837680613006563e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (1.959917885872277665e-01+5.567400679873222291e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (1.780635102707280870e-01+8.147319951094236234e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (1.221723047818185082e-01+6.932246162490613983e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (2.523928294309123466e-01+2.870098300226227028e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (9.923456927574374475e-01+2.705683468520101442e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (6.703912877148167082e-01+7.766654111612381062e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (9.945317583740643785e-01+1.411096777362313981e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (8.409353083505244353e-01+3.801869062321738824e-02j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (5.063876660322873535e-01+6.517268871958770138e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (9.304609637584181359e-01+3.418832349223327460e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (1.183882098766292357e-01+7.006584913150282201e-02j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (9.877134950327026708e-02+3.259494626920543814e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (9.724994770035456648e-01+1.254149210030406358e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (9.342457031379721721e-01+4.845937978416493541e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (3.837633997088037985e-01+8.097531982596894995e-02j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (3.888371999996844686e-01+5.400274645294455000e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (8.755981790351706762e-01+8.651358906481942945e-03j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (5.331908279274655271e-01+7.093139833559340968e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (1.213496809981066127e-01+4.019166087351802030e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (6.080646475987278032e-01+7.294312680365963031e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (1.498181958068015573e-01+2.884641514610228885e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (9.672709260473399961e-02+2.102554093460636819e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (5.826190503019000877e-01+1.641655248351683305e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (1.744834046124322802e-01+2.416797937162551424e-02j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (3.806825093560850526e-01+5.473343099843763770e-02j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (9.528210067390763260e-01+3.009312405779951405e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (5.276080142426210484e-01+6.049836680699796077e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (5.422030051998959488e-01+4.105086277719375287e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (5.062380430134423293e-01+5.133004866617881801e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (5.698646308294659235e-01+8.556673524193225688e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (2.721676247528369563e-01+2.541534661802666850e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (9.678256119481500885e-01+6.932775751234110384e-02j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (6.790572853974329304e-01+9.533920046228312462e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (3.730602071575419565e-01+2.897351273303327979e-02j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (6.490347815248244112e-01+7.624839283053325145e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (9.096607034150538951e-02+4.817282930660645723e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
