,x,y,z,w,freq,S11
290,1000.0,0.0,0.0,0.0,(3782555500+0j),(0.07865851304190241+0.37761978677191044j)
291,1000.0,0.0,0.0,0.0,(3825055000+0j),(0.44196483806047027+0.24939344809488806j)
292,1000.0,0.0,0.0,0.0,(3867554500+0j),(0.6993070703150991+0.6560435632747625j)
293,1000.0,0.0,0.0,0.0,(3910054000+0j),(0.9740261798231482+0.5761681185553412j)
294,1000.0,0.0,0.0,0.0,(3952553500+0j),(0.8818209368921068+0.9263961429724047j)
295,1000.0,0.0,0.0,0.0,(3995053000+0j),(0.4887744927402403+0.28145238181068555j)
296,1000.0,0.0,0.0,0.0,(4037552500+0j),(0.2775916517717333+0.6317623169960296j)
297,1000.0,0.0,0.0,0.0,(4080052000+0j),(0.8830867683286256+0.27607130762932364j)
298,1000.0,0.0,0.0,0.0,(4122551500+0j),(0.5560881748207886+0.24464948154760402j)
299,1000.0,0.0,0.0,0.0,(4165051000+0j),(0.39688542494100354+0.09655499450288763j)
300,1000.0,0.0,0.0,0.0,(4207550500+0j),(0.45114862173920234+0.9965593268727043j)
301,1000.0,0.0,0.0,0.0,(4250050000+0j),(0.9419449668701448+0.5540061495489176j)
302,1000.0,0.0,0.0,0.0,(4292549500+0j),(0.8395847354054806+0.03398486047936722j)
303,1000.0,0.0,0.0,0.0,(4335049000+0j),(0.5071566272253518+0.07291354006050388j)
304,1000.0,0.0,0.0,0.0,(4377548500+0j),(0.34364706441986503+0.007210220374596954j)
305,1000.0,0.0,0.0,0.0,(4420048000+0j),(0.9148031509474569+0.6156169590161634j)
306,1000.0,0.0,0.0,0.0,(4462547500+0j),(0.8071935269124535+0.6513638893400908j)
307,1000.0,0.0,0.0,0.0,(4505047000+0j),(0.7565757714093124+0.31532071169951337j)
308,1000.0,0.0,0.0,0.0,(4547546500+0j),(0.7279356056630292+0.0403662739423859j)
309,1000.0,0.0,0.0,0.0,(4590046000+0j),(0.8043129760854606+0.18451272936908147j)
310,1000.0,0.0,0.0,0.0,(4632545500+0j),(0.06544006090570176+0.42491143304786805j)
311,1000.0,0.0,0.0,0.0,(4675045000+0j),(0.6617617004809864+0.24795056014355j)
312,1000.0,0.0,0.0,0.0,(4717544500+0j),(0.33081970284658013+0.8264989721358766j)
313,1000.0,0.0,0.0,0.0,(4760044000+0j),(0.2520680269566634+0.5382435452914466j)
314,1000.0,0.0,0.0,0.0,(4802543500+0j),(0.3836676830801887+0.8095978079759126j)
315,1000.0,0.0,0.0,0.0,(4845043000+0j),(0.24118662552633452+0.6333520106216962j)
316,1000.0,0.0,0.0,0.0,(4887542500+0j),(0.9254646103511273+0.8940612021226034j)
317,1000.0,0.0,0.0,0.0,(4930042000+0j),(0.14565687776167158+0.7941094182382624j)
318,1000.0,0.0,0.0,0.0,(4972541500+0j),(0.2179720084062562+0.5324674831980979j)
319,1000.0,0.0,0.0,0.0,(5015041000+0j),(0.42181322773611585+0.2172878840395578j)
320,1000.0,0.0,0.0,0.0,(5057540500+0j),(0.21346784786691098+0.1975777736986426j)
321,1000.0,0.0,0.0,0.0,(5100040000+0j),(0.8450566254262627+0.7466221562733883j)
322,1000.0,0.0,0.0,0.0,(5142539500+0j),(0.48861120710158445+0.9130717558208791j)
323,1000.0,0.0,0.0,0.0,(5185039000+0j),(0.964531136555536+0.9456373067253326j)
324,1000.0,0.0,0.0,0.0,(5227538500+0j),(0.5174453635364932+0.6003706069686322j)
325,1000.0,0.0,0.0,0.0,(5270038000+0j),(0.6982395407230667+0.8959600948260635j)
326,1000.0,0.0,0.0,0.0,(5312537500+0j),(0.793748630784632+0.11195402423428102j)
327,1000.0,0.0,0.0,0.0,(5355037000+0j),(0.9766474376887984+0.8121303115659847j)
328,1000.0,0.0,0.0,0.0,(5397536500+0j),(0.6430404114676086+0.7925960743524367j)
329,1000.0,0.0,0.0,0.0,(5440036000+0j),(0.8941777622639204+0.1622102808827034j)
330,1000.0,0.0,0.0,0.0,(5482535500+0j),(0.8445363458358759+0.30560316258447573j)
331,1000.0,0.0,0.0,0.0,(5525035000+0j),(0.5222795290582144+0.20611086214663488j)
332,1000.0,0.0,0.0,0.0,(5567534500+0j),(0.34764359845719284+0.6040432381106215j)
333,1000.0,0.0,0.0,0.0,(5610034000+0j),(0.5200436043899662+0.008116242250695072j)
334,1000.0,0.0,0.0,0.0,(5652533500+0j),(0.7436386398743137+0.6525623384499386j)
335,1000.0,0.0,0.0,0.0,(5695033000+0j),(0.8830123175521878+0.94285273032198j)
336,1000.0,0.0,0.0,0.0,(5737532500+0j),(0.5644755989413602+0.7780811655414831j)
337,1000.0,0.0,0.0,0.0,(5780032000+0j),(0.5350045353910305+0.8123272154588489j)
338,1000.0,0.0,0.0,0.0,(5822531500+0j),(0.8973092379787758+0.5448628504438068j)
339,1000.0,0.0,0.0,0.0,(5865031000+0j),(0.8067118463434444+0.9343407157412272j)
340,1000.0,0.0,0.0,0.0,(5907530500+0j),(0.04525829966223294+0.8317855157730226j)
341,1000.0,0.0,0.0,0.0,(5950030000+0j),(0.6937293437324975+0.7115016630759933j)
342,1000.0,0.0,0.0,0.0,(5992529500+0j),(0.9636493920216486+0.9571299148705931j)
343,1000.0,0.0,0.0,0.0,(6035029000+0j),(0.5914736629261395+0.5679993111203109j)
344,1000.0,0.0,0.0,0.0,(6077528500+0j),(0.10352708040228509+0.20913120917881067j)
345,1000.0,0.0,0.0,0.0,(6120028000+0j),(0.5152037330419292+0.2600320515841549j)
346,1000.0,0.0,0.0,0.0,(6162527500+0j),(0.4437342704982572+0.11149334757092522j)
347,1000.0,0.0,0.0,0.0,(6205027000+0j),(0.022218963717275053+0.1659063944094029j)
348,1000.0,0.0,0.0,0.0,(6247526500+0j),(0.8296086700595312+0.30321434401001j)
349,1000.0,0.0,0.0,0.0,(6290026000+0j),(0.5163337051590989+0.7802683727843022j)
350,1000.0,0.0,0.0,0.0,(6332525500+0j),(0.010352833503139314+0.3381877015606872j)
351,1000.0,0.0,0.0,0.0,(6375025000+0j),(0.014298689986021351+0.6426459657141141j)
352,1000.0,0.0,0.0,0.0,(6417524500+0j),(0.5995948859318642+0.9196841399181369j)
353,1000.0,0.0,0.0,0.0,(6460024000+0j),(0.19943264424366924+0.7246953595115501j)
354,1000.0,0.0,0.0,0.0,(6502523500+0j),(0.6773492394777647+0.5957981281154271j)
355,1000.0,0.0,0.0,0.0,(6545023000+0j),(0.6526960380139352+0.2764759912749618j)
356,1000.0,0.0,0.0,0.0,(6587522500+0j),(0.6601316422101852+0.651004143509354j)
357,1000.0,0.0,0.0,0.0,(6630022000+0j),(0.47388859409245476+0.21259165381358536j)
358,1000.0,0.0,0.0,0.0,(6672521500+0j),(0.6092556925295293+0.8604424296251914j)
359,1000.0,0.0,0.0,0.0,(6715021000+0j),(0.5420372439423616+0.2653622242782141j)
360,1000.0,0.0,0.0,0.0,(6757520500+0j),(0.5967957979159357+0.9970061367243915j)
361,1000.0,0.0,0.0,0.0,(6800020000+0j),(0.18983175036515032+0.9904495279178974j)
362,1000.0,0.0,0.0,0.0,(6842519500+0j),(0.5060989666220356+0.7487262309482752j)
363,1000.0,0.0,0.0,0.0,(6885019000+0j),(0.9909167259456596+0.9300209772778627j)
364,1000.0,0.0,0.0,0.0,(6927518500+0j),(0.5925148719695329+0.8125738232989711j)
365,1000.0,0.0,0.0,0.0,(6970018000+0j),(0.5111326193424642+0.47428295646580576j)
366,1000.0,0.0,0.0,0.0,(7012517500+0j),(0.8004961652676171+0.27037906654282506j)
367,1000.0,0.0,0.0,0.0,(7055017000+0j),(0.19487788780228343+0.2622729327693254j)
368,1000.0,0.0,0.0,0.0,(7097516500+0j),(0.37412772443896947+0.1117121205691134j)
369,1000.0,0.0,0.0,0.0,(7140016000+0j),(0.665471897299156+0.9657811861127852j)
370,1000.0,0.0,0.0,0.0,(7182515500+0j),(0.42356286000326826+0.20782663724262618j)
371,1000.0,0.0,0.0,0.0,(7225015000+0j),(0.29963301835066514+0.8660624769467906j)
372,1000.0,0.0,0.0,0.0,(7267514500+0j),(0.7800214207095045+0.3464059783059267j)
373,1000.0,0.0,0.0,0.0,(7310014000+0j),(0.30505707471169796+0.2562302704362227j)
374,1000.0,0.0,0.0,0.0,(7352513500+0j),(0.8444810955331039+0.3333291010689827j)
375,1000.0,0.0,0.0,0.0,(7395013000+0j),(0.8910395780896756+0.24836415456619032j)
376,1000.0,0.0,0.0,0.0,(7437512500+0j),(0.662383694670945+0.8737633231164408j)
377,1000.0,0.0,0.0,0.0,(7480012000+0j),(0.46929997059184836+0.07501160325178313j)
378,1000.0,0.0,0.0,0.0,(7522511500+0j),(0.7905497749600484+0.11839924678249303j)
379,1000.0,0.0,0.0,0.0,(7565011000+0j),(0.17141451338748515+0.2997724242408578j)
380,1000.0,0.0,0.0,0.0,(7607510500+0j),(0.5869512553093424+0.7636597402288717j)
381,1000.0,0.0,0.0,0.0,(7650010000+0j),(0.30521479253628925+0.8807113495170801j)
382,1000.0,0.0,0.0,0.0,(7692509500+0j),(0.09737552965380225+0.9056997624197657j)
383,1000.0,0.0,0.0,0.0,(7735009000+0j),(0.18531323825984802+0.05567076808100435j)
384,1000.0,0.0,0.0,0.0,(7777508500+0j),(0.8849120726473337+0.9373498658959102j)
385,1000.0,0.0,0.0,0.0,(7820008000+0j),(0.3257634727778467+0.8589016788461137j)
386,1000.0,0.0,0.0,0.0,(7862507500+0j),(0.0113501539826667+0.6024859188948656j)
387,1000.0,0.0,0.0,0.0,(7905007000+0j),(0.5460200951534552+0.9401938357504368j)
388,1000.0,0.0,0.0,0.0,(7947506500+0j),(0.052100638994114545+0.4953220256625378j)
389,1000.0,0.0,0.0,0.0,(7990006000+0j),(0.9099606690628124+0.35652755588033525j)
390,1000.0,0.0,0.0,0.0,(8032505500+0j),(0.7043214356754037+0.3558964940430611j)
391,1000.0,0.0,0.0,0.0,(8075005000+0j),(0.8497380745766728+0.9759614490128422j)
392,1000.0,0.0,0.0,0.0,(8117504500+0j),(0.5478299761464551+0.053026854022956704j)
393,1000.0,0.0,0.0,0.0,(8160004000+0j),(0.00963629352641382+0.07382702536912233j)
394,1000.0,0.0,0.0,0.0,(8202503500+0j),(0.27278429786516656+0.37708872971710883j)
395,1000.0,0.0,0.0,0.0,(8245003000+0j),(0.08154212586405818+0.9011512278944043j)
396,1000.0,0.0,0.0,0.0,(8287502500+0j),(0.517165739333963+0.2850481459738451j)
397,1000.0,0.0,0.0,0.0,(8330002000+0j),(0.9814170860793355+0.7746759635236637j)
398,1000.0,0.0,0.0,0.0,(8372501500+0j),(0.5751541895096747+0.694369204740594j)
399,1000.0,0.0,0.0,0.0,(8415001000+0j),(0.6268750679425342+0.9683368949520839j)
400,1000.0,0.0,0.0,0.0,(8457500500+0j),(0.848297089204004+0.8003151003393782j)
401,1000.0,0.0,0.0,0.0,(8500000000+0j),(0.8698083639342343+0.12058133387575976j)
402,1000.0,1000.0,0.0,0.0,(100000+0j),(0.4179182326805211+0.9422427607162371j)
403,1000.0,1000.0,0.0,0.0,(42599500+0j),(0.23697371720666427+0.9532622376471935j)
404,1000.0,1000.0,0.0,0.0,(85099000+0j),(0.8966853229668116+0.4585034189905637j)
405,1000.0,1000.0,0.0,0.0,(127598500+0j),(0.5251445212676822+0.8206698860351808j)
406,1000.0,1000.0,0.0,0.0,(170098000+0j),(0.5284372131724008+0.5462041132442647j)
407,1000.0,1000.0,0.0,0.0,(212597500+0j),(0.8845905627239397+0.812745638359054j)
408,1000.0,1000.0,0.0,0.0,(255097000+0j),(0.6390978534754551+0.051688121528482456j)
409,1000.0,1000.0,0.0,0.0,(297596500+0j),(0.713391663682224+0.1449675941382229j)
410,1000.0,1000.0,0.0,0.0,(340096000+0j),(0.7652639492180179+0.6736932590851498j)
411,1000.0,1000.0,0.0,0.0,(382595500+0j),(0.7225846169650169+0.653291115323526j)
412,1000.0,1000.0,0.0,0.0,(425095000+0j),(0.8688200613760143+0.14503362975572276j)
413,1000.0,1000.0,0.0,0.0,(467594500+0j),(0.4104770376188871+0.9523844169965195j)
414,1000.0,1000.0,0.0,0.0,(510094000+0j),(0.9352170637656588+0.2735143435335615j)
415,1000.0,1000.0,0.0,0.0,(552593500+0j),(0.7456570743718738+0.4423648769361225j)
416,1000.0,1000.0,0.0,0.0,(595093000+0j),(0.5384044406759068+0.012842920924633794j)
417,1000.0,1000.0,0.0,0.0,(637592500+0j),(0.021277320781954878+0.5636523666316388j)
418,1000.0,1000.0,0.0,0.0,(680092000+0j),(0.9467191363979484+0.815667529583322j)
419,1000.0,1000.0,0.0,0.0,(722591500+0j),(0.16301926246248866+0.9838451358771728j)
420,1000.0,1000.0,0.0,0.0,(765091000+0j),(0.9061801396892085+0.1161938853401584j)
421,1000.0,1000.0,0.0,0.0,(807590500+0j),(0.4282404732519921+0.6022474753133205j)
422,1000.0,1000.0,0.0,0.0,(850090000+0j),(0.47879847650489493+0.9199027373717997j)
423,1000.0,1000.0,0.0,0.0,(892589500+0j),(0.8503792788328896+0.9775210125178848j)
424,1000.0,1000.0,0.0,0.0,(935089000+0j),(0.2544154568144169+0.638185252133569j)
425,1000.0,1000.0,0.0,0.0,(977588500+0j),(0.4287772068733937+0.752651733230313j)
426,1000.0,1000.0,0.0,0.0,(1020088000+0j),(0.6121417654512601+0.21784851314257947j)
427,1000.0,1000.0,0.0,0.0,(1062587500+0j),(0.3216728917244033+0.05615886322115582j)
428,1000.0,1000.0,0.0,0.0,(1105087000+0j),(0.08034892380692382+0.49609507484672166j)
429,1000.0,1000.0,0.0,0.0,(1147586500+0j),(0.7678881266236325+0.2468450097578494j)
430,1000.0,1000.0,0.0,0.0,(1190086000+0j),(0.5729086637828076+0.567585369058471j)
431,1000.0,1000.0,0.0,0.0,(1232585500+0j),(0.7430334108275636+0.5831313991108392j)
432,1000.0,1000.0,0.0,0.0,(1275085000+0j),(0.12397562269825946+0.7544566980250486j)
433,1000.0,1000.0,0.0,0.0,(1317584500+0j),(0.4625937789657455+0.48407618601540214j)
434,1000.0,1000.0,0.0,0.0,(1360084000+0j),(0.17125610809735792+0.7271583247220207j)
435,1000.0,1000.0,0.0,0.0,(1402583500+0j),(0.551342649823204+0.5259887428144356j)
436,1000.0,1000.0,0.0,0.0,(1445083000+0j),(0.12891916381918322+0.6338623177187033j)
437,1000.0,1000.0,0.0,0.0,(1487582500+0j),(0.6437404520151783+0.38865040090999314j)
438,1000.0,1000.0,0.0,0.0,(1530082000+0j),(0.4700108769293714+0.6595527786589263j)
439,1000.0,1000.0,0.0,0.0,(1572581500+0j),(0.4536806617597119+0.7464485448335844j)
440,1000.0,1000.0,0.0,0.0,(1615081000+0j),(0.41250002556410614+0.606289106492601j)
441,1000.0,1000.0,0.0,0.0,(1657580500+0j),(0.7137328099761178+0.8620987091981738j)
442,1000.0,1000.0,0.0,0.0,(1700080000+0j),(0.45194675532029416+0.16209009887925652j)
443,1000.0,1000.0,0.0,0.0,(1742579500+0j),(0.25841060034635155+0.2743177974586867j)
444,1000.0,1000.0,0.0,0.0,(1785079000+0j),(0.34734786851396504+0.9972092558388482j)
445,1000.0,1000.0,0.0,0.0,(1827578500+0j),(0.8611747829427248+0.42740345351748255j)
446,1000.0,1000.0,0.0,0.0,(1870078000+0j),(0.9009156393681417+0.9768279716273467j)
447,1000.0,1000.0,0.0,0.0,(1912577500+0j),(0.4568254561547377+0.1460680294335095j)
448,1000.0,1000.0,0.0,0.0,(1955077000+0j),(0.6359606979578516+0.2104458450279757j)
449,1000.0,1000.0,0.0,0.0,(1997576500+0j),(0.47698719030490455+0.9125945429369421j)
450,1000.0,1000.0,0.0,0.0,(2040076000+0j),(0.5714751899218514+0.20880258040451827j)
451,1000.0,1000.0,0.0,0.0,(2082575500+0j),(0.5485072340873755+0.9326116664731601j)
452,1000.0,1000.0,0.0,0.0,(2125075000+0j),(0.5099631391502516+0.3846535574424397j)
453,1000.0,1000.0,0.0,0.0,(2167574500+0j),(0.3165443596544396+0.1343982686079459j)
454,1000.0,1000.0,0.0,0.0,(2210074000+0j),(0.1896769852814102+0.465388969675933j)
455,1000.0,1000.0,0.0,0.0,(2252573500+0j),(0.5634302991848504+0.8140895912269323j)
456,1000.0,1000.0,0.0,0.0,(2295073000+0j),(0.700773409807167+0.02706387639529717j)
457,1000.0,1000.0,0.0,0.0,(2337572500+0j),(0.24758227453482162+0.3627608156449589j)
458,1000.0,1000.0,0.0,0.0,(2380072000+0j),(0.8454533452389777+0.44473709483709045j)
459,1000.0,1000.0,0.0,0.0,(2422571500+0j),(0.16605762884155117+0.7945280742884648j)
460,1000.0,1000.0,0.0,0.0,(2465071000+0j),(0.8478486002896611+0.9373334424767615j)
461,1000.0,1000.0,0.0,0.0,(2507570500+0j),(0.8688189604045206+0.2720014633043264j)
462,1000.0,1000.0,0.0,0.0,(2550070000+0j),(0.44413568081358956+0.5915806744586264j)
463,1000.0,1000.0,0.0,0.0,(2592569500+0j),(0.30889755482457726+0.17312291603595276j)
464,1000.0,1000.0,0.0,0.0,(2635069000+0j),(0.551101858721433+0.39296330045399785j)
465,1000.0,1000.0,0.0,0.0,(2677568500+0j),(0.9439816326864314+0.26767792990677086j)
466,1000.0,1000.0,0.0,0.0,(2720068000+0j),(0.995043801445829+0.5254412071900952j)
467,1000.0,1000.0,0.0,0.0,(2762567500+0j),(0.7113860288255958+0.20982352135421545j)
468,1000.0,1000.0,0.0,0.0,(2805067000+0j),(0.8074822355438577+0.07881030461273975j)
469,1000.0,1000.0,0.0,0.0,(2847566500+0j),(0.8271032706071781+0.8875993514805235j)
470,1000.0,1000.0,0.0,0.0,(2890066000+0j),(0.14165083953860869+0.7546091186859641j)
471,1000.0,1000.0,0.0,0.0,(2932565500+0j),(0.4234423090138425+0.1568444978942719j)
472,1000.0,1000.0,0.0,0.0,(2975065000+0j),(0.1965376976994173+0.36107096847138287j)
473,1000.0,1000.0,0.0,0.0,(3017564500+0j),(0.8377633481064113+0.7120926461902388j)
474,1000.0,1000.0,0.0,0.0,(3060064000+0j),(0.4485412182928711+0.5999805964977442j)
475,1000.0,1000.0,0.0,0.0,(3102563500+0j),(0.36224813365985664+0.4785242145670071j)
476,1000.0,1000.0,0.0,0.0,(3145063000+0j),(0.6192839367042453+0.39134670197173327j)
477,1000.0,1000.0,0.0,0.0,(3187562500+0j),(0.24775482066955512+0.799390489127702j)
478,1000.0,1000.0,0.0,0.0,(3230062000+0j),(0.5194771578806123+0.15972984778043742j)
479,1000.0,1000.0,0.0,0.0,(3272561500+0j),(0.9916351508683148+0.010287285849798433j)
480,1000.0,1000.0,0.0,0.0,(3315061000+0j),(0.7576781992906088+0.24424255489632618j)
481,1000.0,1000.0,0.0,0.0,(3357560500+0j),(0.6773894777754105+0.06875391190422897j)
482,1000.0,1000.0,0.0,0.0,(3400060000+0j),(0.1756160968913012+0.3739245048446904j)
483,1000.0,1000.0,0.0,0.0,(3442559500+0j),(0.8135897897738817+0.14931671089720222j)
484,1000.0,1000.0,0.0,0.0,(3485059000+0j),(0.44987081129966777+0.43900668349642546j)
485,1000.0,1000.0,0.0,0.0,(3527558500+0j),(0.7263815581139358+0.835485738217589j)
486,1000.0,1000.0,0.0,0.0,(3570058000+0j),(0.5039479864769351+0.7824102855369067j)
487,1000.0,1000.0,0.0,0.0,(3612557500+0j),(0.5671814582364216+0.8341248575719789j)
488,1000.0,1000.0,0.0,0.0,(3655057000+0j),(0.1612941937743878+0.2444556821843149j)
489,1000.0,1000.0,0.0,0.0,(3697556500+0j),(0.4547598445219737+0.4628958931774312j)
490,1000.0,1000.0,0.0,0.0,(3740056000+0j),(0.414710501813359+0.6002222181043771j)
491,1000.0,1000.0,0.0,0.0,(3782555500+0j),(0.4880556230178241+0.7129025469176986j)
492,1000.0,1000.0,0.0,0.0,(3825055000+0j),(0.17413395385346953+0.920758690588645j)
493,1000.0,1000.0,0.0,0.0,(3867554500+0j),(0.31636896208691334+0.2919047972448944j)
494,1000.0,1000.0,0.0,0.0,(3910054000+0j),(0.14127149299332642+0.6864603852001955j)
495,1000.0,1000.0,0.0,0.0,(3952553500+0j),(0.06310360354965938+0.1584569663243588j)
496,1000.0,1000.0,0.0,0.0,(3995053000+0j),(0.36550868009603943+0.042092210053027546j)
497,1000.0,1000.0,0.0,0.0,(4037552500+0j),(0.2409393439246168+0.8028457578556545j)
498,1000.0,1000.0,0.0,0.0,(4080052000+0j),(0.2963999383185706+0.39252578395202586j)
499,1000.0,1000.0,0.0,0.0,(4122551500+0j),(0.9706200627033309+0.27162917554754706j)
500,1000.0,1000.0,0.0,0.0,(4165051000+0j),(0.5965411798160652+0.7564938329180275j)
501,1000.0,1000.0,0.0,0.0,(4207550500+0j),(0.37571240705597153+0.7881903877160842j)
502,1000.0,1000.0,0.0,0.0,(4250050000+0j),(0.7955098558842139+0.49880183380125775j)
503,1000.0,1000.0,0.0,0.0,(4292549500+0j),(0.7776857623165314+0.9902873463968501j)
504,1000.0,1000.0,0.0,0.0,(4335049000+0j),(0.2557906634730033+0.2845241317628493j)
505,1000.0,1000.0,0.0,0.0,(4377548500+0j),(0.050423732710652924+0.7630553089990014j)
506,1000.0,1000.0,0.0,0.0,(4420048000+0j),(0.1911545443620034+0.31843766462799905j)
507,1000.0,1000.0,0.0,0.0,(4462547500+0j),(0.4416307978878876+0.12286152802608097j)
508,1000.0,1000.0,0.0,0.0,(4505047000+0j),(0.7962331727991904+0.7304842329377433j)
509,1000.0,1000.0,0.0,0.0,(4547546500+0j),(0.43045437948554877+0.6881207720470774j)
510,1000.0,1000.0,0.0,0.0,(4590046000+0j),(0.9985165495433308+0.07502864267233655j)
511,1000.0,1000.0,0.0,0.0,(4632545500+0j),(0.5956799524333739+0.18406929937032368j)
512,1000.0,1000.0,0.0,0.0,(4675045000+0j),(0.43005222710728586+0.7064291392200358j)
513,1000.0,1000.0,0.0,0.0,(4717544500+0j),(0.9127514993962507+0.4709637860540894j)
514,1000.0,1000.0,0.0,0.0,(4760044000+0j),(0.9882593547143559+0.6830269985838573j)
515,1000.0,1000.0,0.0,0.0,(4802543500+0j),(0.4372759983960153+0.5222892848500017j)
516,1000.0,1000.0,0.0,0.0,(4845043000+0j),(0.3938981173517526+0.3132271827093709j)
517,1000.0,1000.0,0.0,0.0,(4887542500+0j),(0.7124907493152572+0.5995225968137081j)
518,1000.0,1000.0,0.0,0.0,(4930042000+0j),(0.37919130188872396+0.7320673827028479j)
519,1000.0,1000.0,0.0,0.0,(4972541500+0j),(0.2806159869598728+0.6263204981811291j)
520,1000.0,1000.0,0.0,0.0,(5015041000+0j),(0.33663500459152795+0.07065750700392248j)
521,1000.0,1000.0,0.0,0.0,(5057540500+0j),(0.997363489971304+0.44966199693713793j)
522,1000.0,1000.0,0.0,0.0,(5100040000+0j),(0.5161640087569034+0.6453910897280627j)
523,1000.0,1000.0,0.0,0.0,(5142539500+0j),(0.5442922213779657+0.827007924483815j)
524,1000.0,1000.0,0.0,0.0,(5185039000+0j),(0.3411685384380765+0.6645886767173886j)
525,1000.0,1000.0,0.0,0.0,(5227538500+0j),(0.6834778799998332+0.9843156147265151j)
526,1000.0,1000.0,0.0,0.0,(5270038000+0j),(0.5813578159704662+0.6367166040273163j)
527,1000.0,1000.0,0.0,0.0,(5312537500+0j),(0.5183009565583818+0.37497307102414335j)
528,1000.0,1000.0,0.0,0.0,(5355037000+0j),(0.997286877106438+0.06669248913924097j)
529,1000.0,1000.0,0.0,0.0,(5397536500+0j),(0.6549851540933096+0.07764694486477308j)
530,1000.0,1000.0,0.0,0.0,(5440036000+0j),(0.3660745233512922+0.9069600729187419j)
531,1000.0,1000.0,0.0,0.0,(5482535500+0j),(0.4643594008499089+0.6311808891402622j)
532,1000.0,1000.0,0.0,0.0,(5525035000+0j),(0.44789844776554966+0.02084136774221701j)
533,1000.0,1000.0,0.0,0.0,(5567534500+0j),(0.21917329358446536+0.43001999925265555j)
534,1000.0,1000.0,0.0,0.0,(5610034000+0j),(0.029005860751837087+0.388300006989287j)
535,1000.0,1000.0,0.0,0.0,(5652533500+0j),(0.8826696928653603+0.2331330922071838j)
536,1000.0,1000.0,0.0,0.0,(5695033000+0j),(0.6744930654142482+0.21558325844294957j)
537,1000.0,1000.0,0.0,0.0,(5737532500+0j),(0.49998048388191274+0.05333389181340109j)
538,1000.0,1000.0,0.0,0.0,(5780032000+0j),(0.9310774464461695+0.8437909841185485j)
539,1000.0,1000.0,0.0,0.0,(5822531500+0j),(0.14735501591252909+0.7953081469010308j)
540,1000.0,1000.0,0.0,0.0,(5865031000+0j),(0.6338331043738308+0.360492873125576j)
541,1000.0,1000.0,0.0,0.0,(5907530500+0j),(0.3887845090987473+0.6221481396335055j)
542,1000.0,1000.0,0.0,0.0,(5950030000+0j),(0.5205096642208087+0.08193790821693381j)
543,1000.0,1000.0,0.0,0.0,(5992529500+0j),(0.22347146843450416+0.8368363922273692j)
544,1000.0,1000.0,0.0,0.0,(6035029000+0j),(0.2773433566830813+0.27896922823803916j)
545,1000.0,1000.0,0.0,0.0,(6077528500+0j),(0.910598286792349+0.4342830713132044j)
546,1000.0,1000.0,0.0,0.0,(6120028000+0j),(0.6577039484861262+0.19758634192035274j)
547,1000.0,1000.0,0.0,0.0,(6162527500+0j),(0.44273385899138373+0.5095158426693707j)
548,1000.0,1000.0,0.0,0.0,(6205027000+0j),(0.002728550777898242+0.8207124258371155j)
549,1000.0,1000.0,0.0,0.0,(6247526500+0j),(0.5336454744481626+0.9008018585379043j)
550,1000.0,1000.0,0.0,0.0,(6290026000+0j),(0.20662116879898562+0.5269296251306439j)
551,1000.0,1000.0,0.0,0.0,(6332525500+0j),(0.3080313537645458+0.9720424708308177j)
552,1000.0,1000.0,0.0,0.0,(6375025000+0j),(0.8433468909593081+0.9651610384341692j)
553,1000.0,1000.0,0.0,0.0,(6417524500+0j),(0.30927137291272977+0.43968852375954437j)
554,1000.0,1000.0,0.0,0.0,(6460024000+0j),(0.7282817745802356+0.2786965373664636j)
555,1000.0,1000.0,0.0,0.0,(6502523500+0j),(0.9549803244449081+0.7707558363221795j)
556,1000.0,1000.0,0.0,0.0,(6545023000+0j),(0.02808647103601991+0.8024136209881091j)
557,1000.0,1000.0,0.0,0.0,(6587522500+0j),(0.22465135172541084+0.8400725118427463j)
558,1000.0,1000.0,0.0,0.0,(6630022000+0j),(0.5162639769152665+0.028910978511483387j)
559,1000.0,1000.0,0.0,0.0,(6672521500+0j),(0.7450460777239695+0.18978340071318034j)
560,1000.0,1000.0,0.0,0.0,(6715021000+0j),(0.916499014150883+0.6270520595882502j)
561,1000.0,1000.0,0.0,0.0,(6757520500+0j),(0.5971843953248346+0.11538086549453686j)
562,1000.0,1000.0,0.0,0.0,(6800020000+0j),(0.3596758387603409+0.8608135999494376j)
563,1000.0,1000.0,0.0,0.0,(6842519500+0j),(0.44397751618689085+0.8566054816807536j)
564,1000.0,1000.0,0.0,0.0,(6885019000+0j),(0.27468620315514514+0.12506953623805683j)
565,1000.0,1000.0,0.0,0.0,(6927518500+0j),(0.5948369100249712+0.5819719843988922j)
566,1000.0,1000.0,0.0,0.0,(6970018000+0j),(0.0648630375015653+0.6629204397652189j)
567,1000.0,1000.0,0.0,0.0,(7012517500+0j),(0.720042271737133+0.6197539618455521j)
568,1000.0,1000.0,0.0,0.0,(7055017000+0j),(0.7347521572063399+0.970524109700066j)
569,1000.0,1000.0,0.0,0.0,(7097516500+0j),(0.3976638373216601+0.6964469029491226j)
570,1000.0,1000.0,0.0,0.0,(7140016000+0j),(0.5732307459216448+0.4476339027949313j)
571,1000.0,1000.0,0.0,0.0,(7182515500+0j),(0.6074668482365055+0.465043312061552j)
572,1000.0,1000.0,0.0,0.0,(7225015000+0j),(0.9847609702644707+0.31406658200542414j)
