# freq,S11
 (1.144370844759364791e-01+4.759614779610110702e-02j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (1.441767527435618979e-01+8.735752577114985762e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (1.434738633725672896e-01+5.714416385922496122e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (2.370571630570822430e-01+7.246403009783151106e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (2.754030933046622831e-01+3.687780793098021093e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (4.414011401941240198e-01+4.215324834478511029e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (9.250323540330568362e-01+9.929384549437425544e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (8.078823692800397582e-01+6.193239661176330735e-02j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (1.919470425160185734e-01+2.933668748503870383e-02j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (4.900933683055785917e-01+9.427839359396179564e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (1.691982062329357994e-01+9.417842245650354105e-02j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (6.137197018659723557e-02+8.454025404612216521e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (5.132528469424776363e-01+1.199461932400757158e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (3.379806718321277659e-01+7.752877013342951429e-02j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (1.436241677044346465e-01+2.915472856070708829e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (3.335450615463373403e-01+9.249159145613989885e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (4.914687122563611288e-01+4.722820383469341632e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (7.569338046792717378e-02+6.043124419499535938e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (8.751563400778121782e-01+2.096668755651025506e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (1.261302956051546520e-02+3.441391180637257685e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (7.924036021952440834e-01+1.625677370441332981e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (4.073004344301794921e-01+1.051055163797455227e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (6.631124933549117362e-01+1.775434408137477327e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (7.826724054234615036e-01+5.828861878434065114e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (7.655014643896616011e-01+9.031899171891568656e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (4.200761513502980771e-01+9.472013320034059491e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (3.466293876925511386e-01+9.333089698715939520e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (8.110178946614595707e-01+5.961794600197242167e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (6.129904492504467672e-01+6.969773406699828477e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (5.481089876445531806e-01+5.589353793120827030e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (8.757568637739293615e-01+6.776963329939622582e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (7.694021789675891121e-01+8.527323142007224854e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.505297138204824137e-02+8.604338734522799514e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (4.792156999844845444e-01+4.798347590881617553e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (1.064751404637740428e-01+3.636495165115417594e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (8.142390041636137221e-01+9.631267168255583933e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (7.060048402124975420e-01+9.748371959291989297e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (8.324198668703488568e-01+3.628088128712011473e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (1.097551146250304033e-01+5.425940686347422437e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (9.601922193785639159e-03+1.945971649157584027e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (4.485078017863223243e-01+6.510974405246159336e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (8.103859593935797134e-01+2.746091182405134834e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (4.364280541616089026e-01+2.655779372412307993e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (9.544909254283777678e-01+3.964539106781217459e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (1.118491056375986448e-01+3.430236602786108646e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (8.295179552535197898e-01+6.916153797007665860e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (2.011380173281001049e-01+4.228764980221652037e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (3.953233414738674956e-01+7.101719993743229598e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (8.442438221549696253e-01+9.083178262823041749e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (2.624478388817158558e-01+1.609665800808749436e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (2.045749479823433248e-02+8.107899503100360894e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (3.374650887134348354e-01+6.725454451780501497e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (3.753727673292367450e-01+6.638871191028353769e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (6.487830999344629257e-01+9.814686199882274309e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (9.748494537908177771e-01+1.851925940254015579e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (6.047857871830013554e-01+1.448050826365748778e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (9.865303736284859459e-01+8.661554189585725094e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (7.527085283228110990e-01+3.324204428275652212e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (6.141573594316971363e-01+2.151886934479174673e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (8.809510884577893552e-01+3.476026546572916764e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (1.993895317090589314e-01+3.909276220664229529e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (8.556281002054201279e-01+4.987409940753940729e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (7.252658367976339004e-01+1.353776162970369290e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (8.224830928040147704e-01+1.662894591602374073e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (3.400902000099937927e-01+4.339554617195230390e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (1.728628625209516212e-02+8.931176594069875074e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (8.956901500531136984e-01+1.949079602913869058e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (3.692622552750102205e-01+1.933808198032445080e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (6.208241018911639930e-01+9.761532046660905682e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (8.575895646778893822e-01+2.247250990852857067e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (9.921427072248807377e-01+7.677038162203809746e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (7.422975349314225868e-01+1.070408787162200337e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (3.251322436584427322e-01+9.409757556424853675e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (6.712867437633305290e-01+9.565772517711195189e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (4.026085503946945643e-01+5.486330909306382786e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (3.626296953047286609e-01+7.586412361607319799e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (4.344991732905126858e-01+7.313869607503330483e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (9.242134462801151473e-01+5.086495669264607944e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (9.442264075660049549e-01+2.698157351554295591e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (3.294267884515446054e-01+9.953796207735321477e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (6.044475932789503680e-01+5.766222558208898841e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (2.642575726794264002e-01+9.616447941808280442e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (1.570412786477248801e-02+1.127477593600494377e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (2.894652427244801540e-01+5.173026100183631959e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (4.071473052597037734e-01+9.185523163387512291e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (2.870483433922085270e-01+4.996486819008129077e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (5.199880331709859638e-01+7.643027459350568709e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (8.561223827614855564e-01+9.337657374375567532e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (2.640717480864150923e-01+4.732642244584346347e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (9.958770431234956755e-01+9.838480623857552843e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (8.166266749328614516e-01+1.973645520803134490e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (8.211535537540147756e-01+1.203124847383525431e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (5.265887809973620604e-01+1.391554729815361879e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (8.086853186517926062e-01+2.936592769780117518e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (5.456662087349495316e-01+8.997117655198842989e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (8.405409131980442483e-01+9.966642164359238443e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (7.835879072837526049e-01+4.489627876275896767e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (1.860328870694457626e-01+1.746427641009982157e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (6.167487453821615118e-01+5.420229683544385280e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (8.082133275024354635e-01+3.693019793175734700e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (9.679248118907934906e-01+9.155075134795140901e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (2.355165396865526173e-01+4.994202194147456808e-02j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (3.349381651800872328e-01+1.802741155775635651e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (4.923729936855473222e-01+3.451918289144051410e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (8.143468107404460143e-01+2.569916723345131437e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (5.543469907817979436e-01+9.042841506985874744e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (1.984267705869804388e-01+7.958075274189053694e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (4.193438932991631063e-01+8.224191549394741507e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (1.068012058472639358e-01+9.804898740259051504e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (2.040597898917628772e-01+3.670603282447961746e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (5.080372908086960848e-01+8.454844705312136721e-02j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (6.769743282655036332e-01+6.087361562406630178e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (2.563825680822949815e-01+7.874329004822726574e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (3.226166449853006268e-01+8.385928978697636538e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (2.785492323942130310e-01+2.163322655188704147e-03j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (9.843128244255289205e-01+4.368478302292090332e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (4.923228010106667218e-01+4.141960822491246308e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (1.894519462120972664e-01+1.717830548781548172e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (7.838438045508082652e-01+9.638470224692945454e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (3.117027672951594441e-01+5.067798540679795405e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (7.203317487851790268e-02+8.313469592055207080e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (1.867414138726342099e-02+1.463033862268244834e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (2.346883849353076368e-02+1.083080753318599321e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (6.846025935937120055e-01+1.118191458418157369e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (8.895682981227881481e-02+2.086055655183962632e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (8.915085413382242141e-01+3.019484202583629928e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (5.353977398823265288e-01+4.823192110551977052e-02j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (7.525453746901037411e-01+1.918661946706909927e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (2.723637325254564256e-01+8.114224295849226110e-02j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (8.732509058829791559e-01+6.527302698679519066e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (5.375984441339120012e-01+9.820574419453146353e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (1.234185251764775559e-01+8.547237948940017427e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (6.883449858355229489e-01+6.820975438872606267e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (8.613593153029405203e-01+1.511184264954542611e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (7.959889661876001776e-01+6.959520835753565393e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (6.296652664453523673e-01+5.978832687711348459e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (7.136904629974899494e-01+7.226507984598371515e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (9.682136702558511443e-01+6.239598181698889912e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (8.191645205253510476e-01+6.649572904039546817e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (2.706900996051914143e-01+3.684301684581573477e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (6.400074789642481443e-01+1.596168544742793127e-02j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (8.106568624941262735e-01+3.580310438804046314e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (1.070580633978619467e-01+9.036736158714459011e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (4.165548325800192409e-01+6.076886535788014188e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.593811411369063125e-01+4.069568414078744700e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (3.816818687112262243e-01+3.167117947607734907e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (6.595143083627394986e-01+2.571504477997119675e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (6.715721540651549137e-01+5.772971256517656080e-02j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (6.585777492457778326e-02+6.642395080188422396e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (5.065987863255335677e-01+9.991952430268412622e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (2.177997059735267138e-01+7.955169489310804920e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (2.545654986895049543e-01+1.420933273512514639e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (4.406003430388070186e-01+5.082620331363342236e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (7.429994972451233748e-01+1.962291046251414262e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (8.093113976122442432e-01+2.570870122071681196e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (2.596761231227144862e-01+1.191051277605480463e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (4.192299219499098228e-01+5.495618481500232910e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (8.545242247043500772e-01+4.852431214466170761e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (7.160436243271409706e-01+3.080162159369770336e-02j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (2.125446519149182256e-01+7.191791720029881985e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (8.429292005410706778e-01+9.281894630140193891e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (6.167856565239093758e-02+2.208109819685345476e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (8.926734683500073819e-01+4.194448586115622213e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (7.547343117945677360e-01+6.233970046267485188e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (4.982179190316569084e-01+2.775268793749657847e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (8.307648588483171892e-01+6.312132299692678750e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (4.842743099738985313e-01+6.935217738302463797e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (2.257122952278575179e-01+6.038959946438926529e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (7.610909321931553784e-01+5.935204438519020576e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (3.630235625108196862e-01+8.217986857266406098e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (9.902659766858789014e-01+3.394966949030550074e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (6.116127444961150239e-01+6.776902997744519430e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (2.062449302638639237e-01+6.234690738313886094e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (1.744551067397421829e-01+1.061923216367359757e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (6.796283057759155977e-02+4.828147451568135518e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (2.939504496609360862e-01+6.353450847415678115e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (9.136534848454151980e-01+2.179663891817873456e-02j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (2.990634476795058783e-01+3.755775295431132976e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (2.414595647701166525e-01+8.994580609720670417e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (3.277855964593678895e-01+2.184948292684937288e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (4.312368992204235196e-01+6.952082259412066811e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (6.338110870658506535e-01+5.292949953350573056e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (7.088113718197256441e-01+5.379184635233742462e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (8.027732139741454720e-01+5.014257682070148991e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (3.422146266813324011e-01+8.745454283799437567e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (9.712726497156141114e-01+8.418502524974701418e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (3.032401492983970437e-01+4.018918842541844283e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (1.428359442273585689e-02+2.476822168211110231e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (3.163434386678979360e-01+1.171836401750275813e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (5.744998473117945981e-01+8.744179387222824618e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (1.704170560956075331e-01+7.431523735790585006e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (2.818017167807638224e-01+3.569185718359753068e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (6.705910635815948151e-02+5.221850568448885843e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (7.911377370627762362e-01+5.015054256302486912e-02j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (4.720676597364892313e-02+2.172856906676725597e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (4.695205810851489359e-01+5.151757282700892837e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (4.596834280206466561e-01+5.581144073324639798e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (9.931089915017433656e-01+9.182446258915011317e-02j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (4.657287164352540421e-01+5.448489894935859557e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (2.077136228573169818e-01+1.747622391800102148e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (9.328055333773327407e-01+2.240796446919465224e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (9.523552461515264467e-01+1.020996984386314255e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (2.650061089891536659e-01+6.368313340617632878e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (1.487150495649818271e-01+6.952927140507036974e-02j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (1.787967171236425346e-01+1.853562663657447596e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (1.913479584924541177e-01+5.218278444365173074e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (5.126341685470898746e-01+4.038500330127449134e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (3.900887117977754892e-01+9.120088667913506253e-02j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (2.507773344753522204e-01+6.105961323825066511e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (5.208054896540137424e-02+2.154694394501104338e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (6.568228744357021975e-01+8.157684465769854398e-02j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (8.016054106097643128e-01+7.720972725895669520e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (4.199901994819780215e-01+4.564919995350205095e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (6.066159152684263978e-01+2.678674860004370828e-02j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (6.470344565736521059e-01+2.906026270916839405e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (7.892099492372939284e-01+5.901740806546837970e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (2.634523593042525924e-01+5.331610698013443672e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (3.942216217797913647e-01+5.446515608433144529e-02j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (3.092842432298936739e-02+6.422591398877730562e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (6.974032507804217573e-02+9.206068556759499089e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (9.219545603880434648e-01+2.671261650812688515e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (9.973675161977560988e-01+3.181024739619773278e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (7.530568006187439156e-01+3.364166668956320994e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (3.065971543188460435e-01+3.832051700867042943e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (5.959731248051162167e-01+7.579563645753851775e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (2.111409533626117385e-01+4.070706231009749709e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (1.368432550254439217e-01+6.363165834944017885e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (6.635658540857370946e-01+9.262884357263919677e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (4.504995884854536836e-01+2.762907479718995640e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (6.876150433247977256e-01+3.991088671900187013e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (4.051643986106555628e-01+6.126612377311119184e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (8.904149872897958451e-01+2.499711864646990689e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (6.526915640395675178e-01+2.384972455056011409e-02j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (2.584674831849187449e-02+4.431896335385763219e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (5.161771672188704141e-01+3.522380168159261471e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (2.552012649190336102e-01+3.807696544545645656e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (5.968317960619773377e-02+3.478622028442033276e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (7.183933464917199307e-01+3.540390409745346467e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (7.858355124915689105e-01+6.187165266309178069e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (8.235709228751563193e-01+9.547688950584966028e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (3.197678444444614909e-01+8.491192634620917667e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (7.500458238191269889e-01+2.562173374423870609e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (2.937821559209961020e-01+5.603495190265668224e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (8.818256123400923796e-01+5.008566987758014122e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (8.543741888155298447e-01+2.675920001392440017e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (5.873843881395257593e-01+3.533161772266291134e-02j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (6.375437658149103459e-01+3.125966087561000695e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (7.544439656596034771e-01+5.570309433320006498e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (1.761657082651384432e-01+1.732305744724726981e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (9.629513569071798118e-01+6.309458000272325506e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (7.784757146427380148e-01+2.597689403139787911e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (9.783301158122312824e-01+2.913522448527794406e-02j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (1.536655492091926201e-01+1.301096248244821840e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (2.412970699291888677e-01+1.416984133102754395e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (4.741534503347685225e-01+4.577287619767034244e-02j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (9.324716536356419949e-01+8.670575373847694278e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (2.481958952450368239e-01+3.294904459566598831e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (2.761827162077310494e-01+1.634169610747726598e-02j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (3.310904713134779076e-01+8.501133561293161556e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
