# freq,S11
 (2.682633124352603593e-01+4.813082982101912766e-02j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (8.908422129265357592e-01+1.329134587649190014e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (9.135919429208072540e-01+4.841338870552835960e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (1.869514449174866089e-01+4.408137980948710899e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (4.311787438718434062e-01+1.532576700397448866e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (1.134564434017442114e-01+8.602907622990888514e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (4.216778986371821913e-01+9.835421023655747108e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (5.401598379406074013e-01+8.157422520794442855e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (1.356859863077880535e-01+2.978174845230185941e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (5.356678958245467692e-01+7.283792347303561510e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (4.392133636795914065e-01+9.571425976316958462e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (1.250949178321129063e-01+6.418990254450195332e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (3.561348391996410623e-02+6.236606151153349931e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (1.646957724421710401e-01+7.248960773601359486e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (8.713041792947338049e-01+4.644033275657335480e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (8.989934340420868697e-02+2.259511933870739231e-02j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (5.820840296992043639e-01+4.167289230882227358e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (5.560446232923081933e-01+5.076968463299069700e-02j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (4.902735292814832668e-01+8.383549279414445055e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (4.202103071082190500e-01+4.188633059136370740e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (2.861600091043019489e-01+3.344310503591898520e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (5.851542939220429895e-01+4.639252588688429491e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (3.479203889627101587e-01+2.201444207755600679e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (1.575760737969408298e-01+8.021348353334809556e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (5.869199063094417967e-01+2.739136161923136914e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (7.591811657370356459e-01+4.852431726504841114e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (7.231743815294123801e-01+9.406180609101972845e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (3.975173802393844324e-01+2.519840222411694475e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (1.724651268814204608e-01+2.243756789642353811e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (5.914248584578323253e-01+8.831911376796870439e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (4.216659111710873153e-01+2.790184841241126756e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (6.565433785614206430e-01+1.308426286847466091e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.033147160563414602e-01+6.864069648302048021e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (1.499732494809210559e-01+3.852093118584086762e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (2.912108088181596388e-01+5.780269464504429466e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (2.620231840378128840e-02+6.162007191285634455e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (6.438314557769886370e-03+2.629957254757164797e-02j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (7.433874908216224764e-01+4.638299205628915178e-02j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (8.228643659208833006e-01+5.246711774021584063e-02j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (1.550858017938939737e-01+8.588243744471321106e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (8.122512363676063218e-01+8.945750037490288742e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (8.563718907471735697e-01+2.267608065100856773e-02j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (5.709792929004087192e-02+5.408457281505709702e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (7.036276762180674327e-01+8.656078947953570468e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (2.449124304351640857e-01+8.993128146676935275e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (5.874733188650412830e-01+7.151595658771066066e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (3.419503000592348796e-01+9.373648810995216518e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (3.286421550907044908e-01+7.636894327541008387e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (6.047417622955028049e-01+6.776670287319428443e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (9.462518778834027033e-01+8.147143372803477002e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (8.828325948504442966e-01+2.295235584340644674e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (3.260500965334216517e-01+4.434598220781729161e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (2.911417514802117079e-01+9.188645053318132971e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (6.913040313108089752e-01+5.172974618730324936e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (9.145737032495160346e-02+1.520958368863580823e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (4.574807940419330921e-01+6.196856414946563252e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (3.191607345033216081e-01+1.872838735522360798e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (1.078736427911601847e-01+2.920407732734993100e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (2.953933537025809075e-01+9.584194315947855980e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (8.932953856485658095e-01+9.632600850506094492e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (9.487082099002471791e-01+1.300443899199332787e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (1.429080901765520384e-01+1.346962840701847464e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (3.711504271403497368e-01+6.832506661007718973e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (2.998405073916583508e-01+3.349481787154761081e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (4.642654971733303215e-01+6.224700749821215906e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (9.104797404204894029e-01+7.247727933609732220e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (9.169830350748302550e-01+4.638987961278661087e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (5.672982002965987203e-01+2.830562572466343019e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (5.110542103990809437e-01+4.419064577100075830e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (8.235670717588025047e-01+4.879250007971901448e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (6.363548232932650928e-01+7.326752501066465806e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (7.635611333611705964e-01+1.305589212907229957e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (3.759361592906488303e-01+7.981279798150557880e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (5.884525949366069542e-01+1.734054423265879441e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (6.532900766020546257e-01+9.235646661963259341e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (3.698187281078468835e-02+7.821007431015278843e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (5.461515085340296061e-02+1.997380782718903847e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (8.912760463248626808e-01+3.557366822843759380e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (2.941962678226127670e-01+8.823022535290737656e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (4.655228010715332099e-01+1.183771690097128459e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (6.831989134614050441e-01+9.299992223345091569e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (1.339924456630954275e-01+2.069692304528293336e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (6.347214074931162298e-01+2.583885732314084027e-02j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (8.188592048788945199e-02+1.193830924519986292e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (9.750836293713938119e-01+4.504451811775614933e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (6.919319104664269915e-01+7.366570787815931443e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (4.988137158508213487e-01+2.777026530375066304e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (7.307733749357893105e-01+1.517086562594645027e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (9.232251235267232570e-01+1.713779913495215856e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (4.396120238787589729e-01+3.356096883791553909e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (2.172345967711108994e-02+8.542294665717449220e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (5.427056551127968920e-01+8.025494027282602527e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (1.736776833407654985e-01+5.000345701909002516e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (6.857155151853631114e-01+6.250544808499655103e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (4.503604289052625109e-01+2.528206467372544619e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (5.625860220177320015e-01+5.641316279574806192e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (8.641987454773032429e-01+3.451581001792025649e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (4.857764238560209336e-01+8.012371102926169053e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (1.653564712449340224e-02+8.914527221822572400e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (9.463877151864339421e-01+1.971068175104507825e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (3.095732224239456931e-01+4.219601806748124462e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (5.792895711832957151e-02+6.749717919525413112e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (4.434434840191725513e-01+4.608929893783753062e-02j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (3.302049982791014360e-01+1.513088279239229728e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (5.999965992840879947e-01+4.845115668153754385e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (6.607514643701739576e-02+6.206853442687743083e-02j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (7.509465970724413797e-01+6.326407168306890094e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (4.739698599802663059e-01+5.497747662453219553e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (4.123926160807623864e-01+5.107821426166266887e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (5.261183496405039683e-01+5.606826937093069008e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (8.370353446616798365e-01+1.569737533597286294e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (6.091027775669155542e-02+7.349854819746777235e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (2.531464689054260253e-01+2.837605996357237537e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (5.891728259506892051e-01+6.832972647066808403e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (8.454303755036174373e-01+4.885130105552806246e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (8.578162401989682939e-01+1.708106273573916090e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (4.889645248228654539e-01+1.243527693386463628e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (8.757932918454192084e-01+3.352630214081874227e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (5.206528694143236491e-01+6.800030035752224755e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (7.635041671927861318e-01+6.733270157512684095e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (4.893232947071867178e-01+2.968504822320067182e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (6.223310900559057002e-01+4.289200499468898142e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (9.790444458761849988e-01+5.451470590567535357e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (2.860340674851048481e-01+3.569990181612642255e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (3.481838555931336954e-01+9.832880466743850745e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (2.202026712757695348e-01+1.629437806857797488e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (6.615166508154053382e-01+4.087430619490212136e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (4.512432761706581807e-01+7.540627356912469326e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (1.652272275746725638e-01+1.183390695614336963e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (6.517898816840984599e-01+3.909192645050383330e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (8.347156510331602552e-01+9.164845192332118362e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (9.007562113668340364e-01+7.250637075663390885e-02j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (3.983235359637173900e-01+2.868213771466453510e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (1.203361433369745104e-01+9.614702646254521534e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (6.136893765277761092e-01+6.452389560586523354e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (1.842785363597889692e-01+3.878708178214500535e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (4.953412967603254558e-02+8.880883691019435533e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (4.422172673032609413e-02+4.462145779753565744e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (7.061957595218818495e-01+2.587894473727176958e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (8.809847987912811096e-02+8.060315824440302812e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (6.040251490550075930e-01+2.333831811584878846e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (2.920222721607075300e-01+3.680261230391409510e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (6.758535093762211288e-01+1.058820309457614295e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (1.185591123637957933e-01+4.711806650648800998e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (7.721036703107169163e-01+4.577440966193080385e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (6.922594239126800275e-01+1.093735932932665689e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (8.522606051939203287e-01+9.933262997401661742e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (9.752666300254675402e-01+1.577720290863393604e-02j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (4.375459143878626112e-01+1.367329456906101193e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (8.672797760123307498e-02+4.185635008586655603e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (4.619286584698323317e-01+1.122597786713420698e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (7.190217824490989784e-01+7.303735712505887712e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (7.898233775947262059e-01+9.796376595317802805e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (3.067477493920678366e-01+7.455490861540585712e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (8.147614336463864237e-01+9.303069772754138933e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (4.076470153293882959e-01+8.622345833978499741e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (4.966937597025609108e-01+7.520452152750340957e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (2.618248461028535035e-01+6.910038050137867760e-02j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (8.143917006385474888e-01+8.099655223505636270e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (6.660976879051020427e-01+2.554531870188230247e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (8.570437010684877066e-01+1.812543160749585658e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (9.745615583994324815e-01+4.117891453442851235e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (2.707428228577389850e-01+7.406230374107936054e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (2.468656249314800100e-01+5.177330600220284573e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (4.618458598840583518e-01+3.983348702521255502e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (1.635225554705981299e-01+6.184089009873824372e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (7.671856902079585705e-01+8.105180573973691516e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (2.493692960478550713e-01+8.768603183746765950e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (3.998323718327752019e-01+9.557965441910797333e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (3.432908487175539980e-01+2.817935826785322728e-02j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (1.187708718233129179e-01+9.084516587536909382e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (6.910885865603932920e-02+4.878509227635229317e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (7.318671882881754298e-01+8.860069582545452294e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (1.982435174972159153e-01+5.356315223086399735e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (5.906939500576027235e-01+9.451064043168172502e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (6.889219136204165483e-01+9.528895553841799648e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (3.206304002019790822e-01+9.690391337045135556e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (2.839905692845824392e-01+4.396959528202819545e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (6.981682252046250703e-01+4.366505048292776969e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (2.905548965425951424e-01+7.453790712793837425e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (5.306709395496670423e-01+4.999065532180078097e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (4.303784714602042483e-01+1.801724545905780683e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (5.593860345954680957e-01+3.667539027501348636e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (7.739025925140264883e-01+8.036439909253906277e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (1.996838366632980311e-02+8.332269239692180474e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (4.752882120950604472e-01+2.102693815549739886e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (6.294507162916231913e-01+4.002538658182130948e-02j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (8.234202800653578347e-02+3.512378735897225823e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (9.843994495304522196e-01+6.768786996516584775e-02j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (2.128662477641912742e-01+6.590437200922110161e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (1.897035034786687113e-02+2.403838141974052878e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (9.527858524455761202e-01+9.477060074767487130e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (5.062676631877588429e-01+1.542107977637028338e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (6.460677102691630980e-01+4.012582189392499554e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (1.693746530440047859e-01+5.509923092828912239e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (1.755901303919075174e-01+1.032864701679990782e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (4.770803254576830854e-01+8.784221856119966976e-02j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (3.163828180110233035e-01+4.680288443490716599e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (9.860510432976566930e-01+8.077813363120218693e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (2.868182724684177343e-01+6.648093172746565305e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (4.076647041184077169e-01+3.091511514601910093e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (4.750473166914058742e-01+5.024806065387864562e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (1.569781732923760664e-01+5.859865115594059537e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (7.706469488842062621e-01+6.367394394779458677e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (9.434780547625942759e-02+4.804107628878169223e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (8.416648047172177183e-01+6.476957552052553524e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (8.964849466386203281e-01+6.927953555712496048e-02j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (6.417729230673900886e-01+1.675656636846395431e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (1.187492237079975643e-01+9.405204220589464814e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (6.732150768454231438e-01+4.538491095677432696e-02j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (7.702153710251135044e-01+8.090467733335217071e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (6.073325094492156850e-01+5.492088604322050704e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (1.657573142527842824e-01+4.677396980657577696e-02j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (2.559972807786135007e-01+7.555371186186048416e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (4.096165064985413107e-02+8.866908001490670932e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (7.067067949145601213e-01+7.500985266202457868e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (1.749423172944580829e-01+9.422060553316846665e-03j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (3.167403187693750288e-01+3.807248108312550894e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (8.816816324947129857e-02+6.641071825261933848e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (3.584733880169845843e-01+7.451698613324669873e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (8.956325832695414269e-01+4.258496960974100798e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (4.815491098183947161e-01+5.513167233618443408e-02j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (6.301583915148072368e-01+9.645857263536936621e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (2.134828471491111435e-01+1.009897019155805431e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (9.503718411003873046e-01+9.910978593561518002e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (5.014292051832209829e-01+8.564054947269712503e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (7.828327341010442586e-01+1.673910388527334314e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (1.738565433459531295e-01+4.781669445881504554e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (5.779294719409280301e-01+5.233754075389017713e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (5.252798873644746180e-01+1.342193473278445737e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (4.100702820312153163e-01+8.221048272017759118e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (6.111801119731974374e-02+6.810839993475236165e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (7.941904552439414955e-01+2.026274395637199799e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (3.956405405043674772e-01+4.822730990161552267e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (1.165453843092907338e-01+7.497842443108105881e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (3.476552159206841575e-01+7.859225501383368950e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (5.311011613701643874e-02+1.069224416559888535e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (4.368774282212517512e-01+1.071860474452502876e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (2.082623042515984180e-01+9.712999761312053337e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (3.929537093693244998e-01+1.132990239109825659e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (2.439013362119397677e-01+5.638791956181156140e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (2.037668207456825309e-01+3.705053672921467811e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (1.335786306901245446e-01+2.974318089155935096e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (2.709911985223812936e-01+3.894340388531584152e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (3.734310001963587755e-01+1.421100425119405930e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (1.718871218521578204e-02+8.166631275397129297e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (3.008927598868417208e-01+9.054615812781666717e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (2.956123631788892814e-01+7.159350689687209446e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (8.182814599674101963e-01+9.684814986113112756e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (5.886826889995842027e-01+1.684940989489305263e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (7.480196454216999635e-01+7.282785131254514432e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (5.732996487528236873e-01+1.954669770171668652e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (3.075797183481752128e-01+8.592562522069056019e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (9.360911554830668724e-01+5.717393220661347586e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (2.401196936189077258e-01+4.865791718755027029e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (7.535192155938728042e-01+5.632489494383783324e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (2.806268937976362787e-01+2.687466268569528305e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (9.235291401939078604e-01+9.678031940805120747e-02j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (2.936417480209586595e-01+7.349454681146028179e-02j), (4.887542500000000000e+09+0.000000000000000000e+00j)
